codigo_entidad,año,mes,mes_str,categoria,provincia,partido,cantidad
00072,2017,7,2017-07,cajero,LA RIOJA,,4
00072,2017,7,2017-07,cajero,MENDOZA,,48
00072,2017,7,2017-07,cajero,MISIONES,,13
00072,2017,7,2017-07,cajero,NEUQUÉN,,17
00072,2017,7,2017-07,cajero,RÍO NEGRO,,12
00072,2017,7,2017-07,cajero,SALTA,,18
00072,2017,7,2017-07,cajero,SAN JUAN,,16
00072,2017,7,2017-07,cajero,SAN LUIS,,13
00072,2017,7,2017-07,cajero,SANTA CRUZ,,10
00072,2017,7,2017-07,cajero,SANTA FE,,83
00072,2017,7,2017-07,cajero,SANTIAGO DEL ESTERO,,8
00072,2017,7,2017-07,cajero,TIERRA DE FUEGO,,6
00072,2017,7,2017-07,cajero,TUCUMÁN,,27
00072,2017,7,2017-07,sucursal,BUENOS AIRES,9 DE JULIO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,ALMIRANTE BROWN,3
00072,2017,7,2017-07,sucursal,BUENOS AIRES,ARRECIFES,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,AVELLANEDA,4
00072,2017,7,2017-07,sucursal,BUENOS AIRES,AZUL,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,BAHIA BLANCA,4
00072,2017,7,2017-07,sucursal,BUENOS AIRES,BALCARCE,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,BARADERO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,BENITO JUAREZ,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,BERAZATEGUI,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,BOLIVAR,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,BRAGADO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,BRANDSEN,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,CAMPANA,2
00072,2017,7,2017-07,sucursal,BUENOS AIRES,CARLOS CASARES,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,CAÑUELAS,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,CHACABUCO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,CHASCOMUS,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,COLON,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,CORONEL SUAREZ,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,DAIREAUX,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,DOLORES,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,ESCOBAR,5
00072,2017,7,2017-07,sucursal,BUENOS AIRES,ESTEBAN ECHEVERRIA,3
00072,2017,7,2017-07,sucursal,BUENOS AIRES,EZEIZA,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,FLORENCIO VARELA,2
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL ALVARADO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL ALVEAR,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL BELGRANO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL LAS HERAS,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL PAZ,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL PUEYRREDON,7
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL RODRIGUEZ,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL SAN MARTIN,5
00072,2017,7,2017-07,sucursal,BUENOS AIRES,GENERAL VILLEGAS,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,HURLINGHAM,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,ITUZAINGO,2
00072,2017,7,2017-07,sucursal,BUENOS AIRES,JOSE C. PAZ,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,JUNIN,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LA COSTA,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LA MATANZA,9
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LA PLATA,8
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LANUS,4
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LAS FLORES,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LINCOLN,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LOBOS,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LOMAS DE ZAMORA,6
00072,2017,7,2017-07,sucursal,BUENOS AIRES,LUJAN,2
00072,2017,7,2017-07,sucursal,BUENOS AIRES,MAGDALENA,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,MALVINAS ARGENTINAS,4
00072,2017,7,2017-07,sucursal,BUENOS AIRES,MARCOS PAZ,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,MERCEDES,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,MERLO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,MONTE,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,MORENO,2
00072,2017,7,2017-07,sucursal,BUENOS AIRES,MORON,6
00072,2017,7,2017-07,sucursal,BUENOS AIRES,NAVARRO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,NECOCHEA,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,OLAVARRIA,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,PEHUAJO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,PERGAMINO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,PILAR,5
00072,2017,7,2017-07,sucursal,BUENOS AIRES,QUILMES,5
00072,2017,7,2017-07,sucursal,BUENOS AIRES,ROJAS,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,ROQUE PEREZ,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SALADILLO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SALTO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SAN ANTONIO DE ARECO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SAN FERNANDO,2
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SAN ISIDRO,13
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SAN MIGUEL,5
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SAN NICOLAS,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SAN PEDRO,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,SAN VICENTE,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,TANDIL,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,TIGRE,9
00072,2017,7,2017-07,sucursal,BUENOS AIRES,TRES ARROYOS,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,TRES DE FEBRERO,2
00072,2017,7,2017-07,sucursal,BUENOS AIRES,VICENTE LOPEZ,9
00072,2017,7,2017-07,sucursal,BUENOS AIRES,VILLA GESELL,1
00072,2017,7,2017-07,sucursal,BUENOS AIRES,ZARATE,2
00072,2017,7,2017-07,sucursal,CABA,,136
00072,2017,7,2017-07,sucursal,CATAMARCA,,1
00072,2017,7,2017-07,sucursal,CHACO,,4
00072,2017,7,2017-07,sucursal,CHUBUT,,6
00072,2017,7,2017-07,sucursal,CORRIENTES,,4
00072,2017,7,2017-07,sucursal,CÓRDOBA,,37
00072,2017,7,2017-07,sucursal,ENTRE RÍOS,,11
00072,2017,7,2017-07,sucursal,JUJUY,,2
00072,2017,7,2017-07,sucursal,LA PAMPA,,2
00072,2017,7,2017-07,sucursal,LA RIOJA,,1
00072,2017,7,2017-07,sucursal,MENDOZA,,16
00072,2017,7,2017-07,sucursal,MISIONES,,4
00072,2017,7,2017-07,sucursal,NEUQUÉN,,5
00072,2017,7,2017-07,sucursal,RÍO NEGRO,,4
00072,2017,7,2017-07,sucursal,SALTA,,6
00072,2017,7,2017-07,sucursal,SAN JUAN,,5
00072,2017,7,2017-07,sucursal,SAN LUIS,,4
00072,2017,7,2017-07,sucursal,SANTA CRUZ,,4
00072,2017,7,2017-07,sucursal,SANTA FE,,37
00072,2017,7,2017-07,sucursal,SANTIAGO DEL ESTERO,,3
00072,2017,7,2017-07,sucursal,TIERRA DE FUEGO,,2
00072,2017,7,2017-07,sucursal,TUCUMÁN,,9
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,9 DE JULIO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,ALMIRANTE BROWN,8
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,ARRECIFES,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,AVELLANEDA,14
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,AZUL,4
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,BAHIA BLANCA,12
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,BALCARCE,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,BARADERO,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,BENITO JUAREZ,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,BERAZATEGUI,4
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,BOLIVAR,4
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,BRAGADO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,BRANDSEN,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,CAMPANA,7
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,CARLOS CASARES,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,CAÑUELAS,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,CHACABUCO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,CHASCOMUS,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,COLON,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,CORONEL SUAREZ,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,DAIREAUX,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,DOLORES,1
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,ESCOBAR,11
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,ESTEBAN ECHEVERRIA,6
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,EZEIZA,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,FLORENCIO VARELA,5
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL ALVARADO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL ALVEAR,1
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL BELGRANO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL LAS HERAS,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL PAZ,1
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL PUEYRREDON,26
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL RODRIGUEZ,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL SAN MARTIN,14
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,GENERAL VILLEGAS,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,HURLINGHAM,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,ITUZAINGO,4
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,JOSE C. PAZ,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,JUNIN,4
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LA COSTA,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LA MATANZA,26
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LA PLATA,24
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LANUS,16
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LAS FLORES,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LINCOLN,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LOBOS,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LOMAS DE ZAMORA,19
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,LUJAN,5
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,MAGDALENA,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,MALVINAS ARGENTINAS,7
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,MARCOS PAZ,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,MERCEDES,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,MERLO,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,MONTE,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,MORENO,6
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,MORON,20
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,NAVARRO,1
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,NECOCHEA,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,OLAVARRIA,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,PEHUAJO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,PILAR,12
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,QUILMES,10
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,ROJAS,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,ROQUE PEREZ,1
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SALADILLO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SALTO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SAN ANTONIO DE ARECO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SAN FERNANDO,6
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SAN ISIDRO,34
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SAN MIGUEL,10
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SAN NICOLAS,4
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SAN PEDRO,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,SAN VICENTE,1
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,TANDIL,4
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,TIGRE,24
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,TRES ARROYOS,2
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,TRES DE FEBRERO,7
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,VICENTE LOPEZ,24
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,VILLA GESELL,3
00072,2017,7,2017-07,terminal_autoservicio,BUENOS AIRES,ZARATE,5
00072,2017,7,2017-07,terminal_autoservicio,CABA,,420
00072,2017,7,2017-07,terminal_autoservicio,CATAMARCA,,4
00072,2017,7,2017-07,terminal_autoservicio,CHACO,,9
00072,2017,7,2017-07,terminal_autoservicio,CHUBUT,,18
00072,2017,7,2017-07,terminal_autoservicio,CORRIENTES,,13
00072,2017,7,2017-07,terminal_autoservicio,CÓRDOBA,,91
00072,2017,7,2017-07,terminal_autoservicio,ENTRE RÍOS,,29
00072,2017,7,2017-07,terminal_autoservicio,JUJUY,,6
00072,2017,7,2017-07,terminal_autoservicio,LA PAMPA,,6
00072,2017,7,2017-07,terminal_autoservicio,LA RIOJA,,6
00072,2017,7,2017-07,terminal_autoservicio,MENDOZA,,40
00072,2017,7,2017-07,terminal_autoservicio,MISIONES,,11
00072,2017,7,2017-07,terminal_autoservicio,NEUQUÉN,,20
00072,2017,7,2017-07,terminal_autoservicio,RÍO NEGRO,,15
00072,2017,7,2017-07,terminal_autoservicio,SALTA,,23
00072,2017,7,2017-07,terminal_autoservicio,SAN JUAN,,12
00072,2017,7,2017-07,terminal_autoservicio,SAN LUIS,,12
00072,2017,7,2017-07,terminal_autoservicio,SANTA CRUZ,,9
00072,2017,7,2017-07,terminal_autoservicio,SANTA FE,,86
00072,2017,7,2017-07,terminal_autoservicio,SANTIAGO DEL ESTERO,,11
00072,2017,7,2017-07,terminal_autoservicio,TIERRA DE FUEGO,,4
00072,2017,7,2017-07,terminal_autoservicio,TUCUMÁN,,23
00072,2017,8,2017-08,cajero,BUENOS AIRES,9 DE JULIO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,ALMIRANTE BROWN,13
00072,2017,8,2017-08,cajero,BUENOS AIRES,ARRECIFES,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,AVELLANEDA,21
00072,2017,8,2017-08,cajero,BUENOS AIRES,AZUL,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,BAHIA BLANCA,12
00072,2017,8,2017-08,cajero,BUENOS AIRES,BALCARCE,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,BARADERO,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,BENITO JUAREZ,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,BERAZATEGUI,4
00072,2017,8,2017-08,cajero,BUENOS AIRES,BOLIVAR,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,BRAGADO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,BRANDSEN,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,CAMPANA,14
00072,2017,8,2017-08,cajero,BUENOS AIRES,CARLOS CASARES,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,CAÑUELAS,4
00072,2017,8,2017-08,cajero,BUENOS AIRES,CHACABUCO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,CHASCOMUS,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,COLON,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,CORONEL SUAREZ,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,DAIREAUX,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,DOLORES,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,ESCOBAR,18
00072,2017,8,2017-08,cajero,BUENOS AIRES,ESTEBAN ECHEVERRIA,10
00072,2017,8,2017-08,cajero,BUENOS AIRES,EZEIZA,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,FLORENCIO VARELA,6
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL ALVARADO,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL ALVEAR,1
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL BELGRANO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL LAS HERAS,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL PAZ,1
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL PUEYRREDON,24
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL RODRIGUEZ,7
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL SAN MARTIN,11
00072,2017,8,2017-08,cajero,BUENOS AIRES,GENERAL VILLEGAS,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,HURLINGHAM,5
00072,2017,8,2017-08,cajero,BUENOS AIRES,ITUZAINGO,5
00072,2017,8,2017-08,cajero,BUENOS AIRES,JOSE C. PAZ,5
00072,2017,8,2017-08,cajero,BUENOS AIRES,JUNIN,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,LA COSTA,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,LA MATANZA,32
00072,2017,8,2017-08,cajero,BUENOS AIRES,LA PLATA,29
00072,2017,8,2017-08,cajero,BUENOS AIRES,LANUS,15
00072,2017,8,2017-08,cajero,BUENOS AIRES,LAS FLORES,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,LINCOLN,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,LOBOS,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,LOMAS DE ZAMORA,18
00072,2017,8,2017-08,cajero,BUENOS AIRES,LUJAN,8
00072,2017,8,2017-08,cajero,BUENOS AIRES,MAGDALENA,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,MALVINAS ARGENTINAS,9
00072,2017,8,2017-08,cajero,BUENOS AIRES,MARCOS PAZ,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,MERCEDES,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,MERLO,5
00072,2017,8,2017-08,cajero,BUENOS AIRES,MONTE,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,MORENO,10
00072,2017,8,2017-08,cajero,BUENOS AIRES,MORON,18
00072,2017,8,2017-08,cajero,BUENOS AIRES,NAVARRO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,NECOCHEA,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,OLAVARRIA,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,PEHUAJO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,PILAR,22
00072,2017,8,2017-08,cajero,BUENOS AIRES,QUILMES,23
00072,2017,8,2017-08,cajero,BUENOS AIRES,ROJAS,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,ROQUE PEREZ,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,SALADILLO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,SALTO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,SAN ANTONIO DE ARECO,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,SAN FERNANDO,10
00072,2017,8,2017-08,cajero,BUENOS AIRES,SAN ISIDRO,38
00072,2017,8,2017-08,cajero,BUENOS AIRES,SAN MIGUEL,21
00072,2017,8,2017-08,cajero,BUENOS AIRES,SAN NICOLAS,4
00072,2017,8,2017-08,cajero,BUENOS AIRES,SAN PEDRO,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,SAN VICENTE,1
00072,2017,8,2017-08,cajero,BUENOS AIRES,TANDIL,5
00072,2017,8,2017-08,cajero,BUENOS AIRES,TIGRE,38
00072,2017,8,2017-08,cajero,BUENOS AIRES,TRES ARROYOS,2
00072,2017,8,2017-08,cajero,BUENOS AIRES,TRES DE FEBRERO,16
00072,2017,8,2017-08,cajero,BUENOS AIRES,VICENTE LOPEZ,34
00072,2017,8,2017-08,cajero,BUENOS AIRES,VILLA GESELL,3
00072,2017,8,2017-08,cajero,BUENOS AIRES,ZARATE,7
00072,2017,8,2017-08,cajero,CABA,,445
00072,2017,8,2017-08,cajero,CATAMARCA,,4
00072,2017,8,2017-08,cajero,CHACO,,12
00072,2017,8,2017-08,cajero,CHUBUT,,23
00072,2017,8,2017-08,cajero,CORRIENTES,,14
00072,2017,8,2017-08,cajero,CÓRDOBA,,115
00072,2017,8,2017-08,cajero,ENTRE RÍOS,,28
00072,2017,8,2017-08,cajero,FORMOSA,,1
00072,2017,8,2017-08,cajero,JUJUY,,7
00072,2017,8,2017-08,cajero,LA PAMPA,,5
00072,2017,8,2017-08,cajero,LA RIOJA,,4
00072,2017,8,2017-08,cajero,MENDOZA,,47
00072,2017,8,2017-08,cajero,MISIONES,,13
00072,2017,8,2017-08,cajero,NEUQUÉN,,17
00072,2017,8,2017-08,cajero,RÍO NEGRO,,12
00072,2017,8,2017-08,cajero,SALTA,,18
00072,2017,8,2017-08,cajero,SAN JUAN,,16
00072,2017,8,2017-08,cajero,SAN LUIS,,13
00072,2017,8,2017-08,cajero,SANTA CRUZ,,10
00072,2017,8,2017-08,cajero,SANTA FE,,83
00072,2017,8,2017-08,cajero,SANTIAGO DEL ESTERO,,8
00072,2017,8,2017-08,cajero,TIERRA DE FUEGO,,6
00072,2017,8,2017-08,cajero,TUCUMÁN,,27
00072,2017,8,2017-08,sucursal,BUENOS AIRES,9 DE JULIO,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,ALMIRANTE BROWN,3
00072,2017,8,2017-08,sucursal,BUENOS AIRES,ARRECIFES,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,AVELLANEDA,4
00072,2017,8,2017-08,sucursal,BUENOS AIRES,AZUL,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,BAHIA BLANCA,4
00072,2017,8,2017-08,sucursal,BUENOS AIRES,BALCARCE,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,BARADERO,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,BENITO JUAREZ,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,BERAZATEGUI,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,BOLIVAR,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,BRAGADO,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,BRANDSEN,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,CAMPANA,2
00072,2017,8,2017-08,sucursal,BUENOS AIRES,CARLOS CASARES,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,CAÑUELAS,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,CHACABUCO,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,CHASCOMUS,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,COLON,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,CORONEL SUAREZ,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,DAIREAUX,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,DOLORES,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,ESCOBAR,5
00072,2017,8,2017-08,sucursal,BUENOS AIRES,ESTEBAN ECHEVERRIA,3
00072,2017,8,2017-08,sucursal,BUENOS AIRES,EZEIZA,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,FLORENCIO VARELA,2
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL ALVARADO,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL ALVEAR,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL BELGRANO,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL LAS HERAS,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL PAZ,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL PUEYRREDON,7
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL RODRIGUEZ,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL SAN MARTIN,5
00072,2017,8,2017-08,sucursal,BUENOS AIRES,GENERAL VILLEGAS,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,HURLINGHAM,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,ITUZAINGO,2
00072,2017,8,2017-08,sucursal,BUENOS AIRES,JOSE C. PAZ,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,JUNIN,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,LA COSTA,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,LA MATANZA,9
00072,2017,8,2017-08,sucursal,BUENOS AIRES,LA PLATA,8
00072,2017,8,2017-08,sucursal,BUENOS AIRES,LANUS,4
00072,2017,8,2017-08,sucursal,BUENOS AIRES,LAS FLORES,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,LINCOLN,1
00072,2017,8,2017-08,sucursal,BUENOS AIRES,LOBOS,1
